player_id,nome,eta,genere,paese,città,mestiere,istruzione,soddisfazione,classe_personaggio,livello,salute_media,attacco_medio,destrezza,oggetti_usati,numero_battaglie,numero_vittorie,numero_sconfitte,tempo_totale_giocato,crediti_attuali,spesa_mensile,numero_acquisti,tipo_acquisti,abbonamento_attivo,rimborso_totale,giorni_attivi,sessioni_giornaliere_medie,durata_media_sessione,ora_punta_login,giorno_settimana_attivo,pausa_media_tra_sessioni,tipo_dispositivo,versione_app,numero_crash,latency_media,bug_rilevati,cluster_comportamentale,canale_acquisizione,campagne_risposta,profilo_social_integrato
23852,Melinda,44.0,F,Qatar,Port Jimmy,Location manager,Superiore,3,Ladro,30,69.0,37.0,8,"Pozione,Medaglione",494,118,43,18741,4987.0,1.0,84,Pozione,0,107,252,4.1,122,18,Ven,44.3,Mobile,1.2,4,175,3,Casual,Referral,12,0
23853,Adam,,F,Micronesia,Turnerland,Recruitment consultant,Superiore,3,Mago,44,72.0,7.0,7,Pozione,86,471,152,6102,20.0,7.0,80,"Scudo,Pozione",1,45,304,0.7,142,14,Lun,38.2,Mobile,1.0,4,284,2,Casual,Organic,8,0
23854,Alejandra,47.0,F,Lithuania,Port Debra,Logistics and distribution manager,Università,1,Mago,78,78.0,10.0,11,"Scudo,Scudo,Pozione",351,176,273,5150,1860.0,5.0,90,"Pozione,Medaglione,Bomba",0,352,209,3.7,150,0,Ven,65.8,Mobile,1.1,8,138,6,Hardcore,Pubblicità,14,0
23855,Haley,16.0,M,Tokelau,East Tiffany,"Librarian, academic",Post-Laurea,8,Guerriero,73,72.0,5.0,5,Scudo,450,152,356,14543,3440.0,2.0,15,"Medaglione,Bomba",0,251,123,4.3,29,14,Mar,39.7,PC,1.0,9,222,2,Hardcore,Referral,4,0
23856,Amber,17.0,M,Bahrain,Melvinburgh,"Therapist, nutritional",Università,5,Mago,43,68.0,20.0,18,Bomba,418,32,466,4200,1440.0,3.0,66,"Bomba,Scudo,Bomba",0,271,269,2.5,84,17,Ven,35.5,PC,1.0,2,205,4,Casual,Pubblicità,3,0
23857,Matthew,37.0,F,Liechtenstein,New Sara,"Scientist, research (life sciences)",Superiore,3,Guerriero,78,80.0,44.0,13,Bomba,203,419,32,10394,2352.0,0.0,15,"Pozione,Bomba,Spada",0,840,321,0.6,153,10,Sab,68.0,PC,2.0,8,203,4,Hardcore,Organic,14,0
23858,Olivia,68.0,M,Saint Kitts and Nevis,Tashaport,"Designer, interior/spatial",Superiore,1,Ladro,41,28.0,24.0,11,"Scudo,Bomba",286,392,92,4780,,6.0,89,"Pozione,Spada,Medaglione",0,141,216,4.5,100,12,Ven,21.4,PC,1.0,5,125,5,Casual,Pubblicità,5,1
23859,Kenneth,15.0,F,Cameroon,Adamsfort,"Engineer, manufacturing systems",Superiore,10,Mago,32,29.0,12.0,17,"Pozione,Bomba",184,224,108,10780,1060.0,11.0,44,Medaglione,0,173,217,1.9,138,10,Sab,36.3,Mobile,1.1,6,145,1,Casual,Pubblicità,9,0
23860,Anna,55.0,M,French Polynesia,Williamburgh,"Surveyor, mining",Post-Laurea,5,Mago,39,32.0,40.0,11,Spada,325,197,379,17792,4081.0,3.0,72,"Medaglione,Pozione",0,210,7,1.7,176,7,Dom,2.3,Mobile,1.1,2,155,3,Hardcore,Pubblicità,7,0
23861,Monica,52.0,F,Bhutan,West Jeffreyhaven,Health and safety adviser,Università,1,Mago,85,66.0,42.0,14,"Pozione,Spada,Pozione",329,438,483,17217,834.0,4.0,55,"Spada,Scudo,Scudo",0,369,161,1.5,53,14,Mer,46.8,PC,1.1,6,123,1,Casual,Referral,1,0
23862,Michael,17.0,F,Puerto Rico,Martinmouth,Arboriculturist,Superiore,8,Mago,17,,38.0,12,Medaglione,143,188,127,8383,4723.0,8.0,8,"Scudo,Medaglione,Pozione",1,970,21,3.6,125,14,Dom,51.6,PC,1.1,6,238,1,Casual,Pubblicità,18,0
23863,Seth,49.0,M,Bhutan,Garrettfort,Control and instrumentation engineer,Scuola Media,6,Mago,36,52.0,11.0,12,Pozione,431,175,158,495,2236.0,8.0,26,"Scudo,Medaglione",0,20,317,0.9,125,4,Dom,21.1,PC,2.0,0,241,2,Casual,Pubblicità,1,0
23864,Jason,31.0,M,Uganda,Herrerafort,"Engineer, control and instrumentation",Superiore,5,Guerriero,84,60.0,41.0,19,"Medaglione,Scudo",312,17,15,1630,,1.0,76,Pozione,0,621,364,2.9,73,11,Ven,68.7,PC,1.2,5,180,7,Casual,Referral,12,0
23865,Amanda,25.0,M,Guernsey,Davidmouth,Research scientist (maths),Post-Laurea,2,Guerriero,33,34.0,18.0,2,Medaglione,471,242,72,6724,4036.0,2.0,14,"Bomba,Scudo",0,447,326,3.8,162,9,Ven,59.1,PC,1.1,1,112,8,Hardcore,Pubblicità,1,1
23866,Abigail,31.0,F,Western Sahara,New Haleyfort,Air traffic controller,Superiore,8,Mago,72,38.0,42.0,16,Bomba,463,441,261,8259,,7.0,61,Medaglione,1,304,230,4.6,39,8,Sab,33.9,PC,1.2,6,95,7,Hardcore,Pubblicità,13,0
23867,Nancy,31.0,F,Grenada,Hernandezville,Forest/woodland manager,Superiore,7,Mago,8,81.0,20.0,15,Scudo,281,416,194,12937,1545.0,6.0,26,"Medaglione,Medaglione,Bomba",0,547,207,4.1,87,10,Gio,41.1,Tablet,1.2,6,55,8,Casual,Organic,13,0
23868,Maria,49.0,F,Mexico,Paulborough,Ergonomist,Superiore,3,Mago,71,87.0,28.0,7,Scudo,322,308,175,12496,2601.0,12.0,87,"Scudo,Pozione,Scudo",1,647,109,2.1,20,21,Lun,22.3,PC,1.1,4,248,7,Hardcore,Organic,17,0
23869,Kaitlyn,31.0,F,Guernsey,East Nancybury,Sport and exercise psychologist,Superiore,10,Guerriero,38,79.0,6.0,17,"Medaglione,Scudo",457,323,261,12847,4621.0,6.0,34,"Spada,Pozione,Bomba",0,118,354,4.0,113,8,Gio,48.5,PC,1.2,1,254,8,Spender,Pubblicità,13,0
23870,Leslie,62.0,F,Nicaragua,Baileyshire,"Psychologist, occupational",Post-Laurea,6,Mago,53,53.0,21.0,1,Spada,414,278,292,11824,2440.0,3.0,92,"Scudo,Bomba",0,838,232,2.3,145,13,Gio,3.9,PC,1.1,9,280,0,Casual,Pubblicità,9,0
23871,Stephen,64.0,F,Central African Republic,Angelahaven,Health visitor,Superiore,8,Mago,7,80.0,39.0,7,"Pozione,Medaglione,Spada",22,315,43,12664,3930.0,8.0,8,Pozione,0,173,336,2.5,125,14,Lun,12.4,PC,1.2,3,54,4,Casual,Pubblicità,10,1
23872,Carly,38.0,M,Bangladesh,West Jeffreybury,Immunologist,Scuola Media,5,,53,65.0,40.0,7,"Spada,Spada",206,98,273,7958,4890.0,1.0,39,"Spada,Pozione,Scudo",1,636,266,3.6,38,11,Sab,58.3,Mobile,1.0,8,153,0,Hardcore,Referral,16,0
23873,Lisa,52.0,M,Myanmar,New John,Speech and language therapist,Post-Laurea,10,Mago,3,47.0,10.0,16,"Scudo,Bomba,Bomba",160,244,85,13701,2027.0,3.0,21,"Bomba,Bomba,Pozione",0,940,153,1.4,129,8,Mar,7.4,PC,1.2,6,95,4,Casual,Pubblicità,5,0
23874,Lisa,68.0,M,Saint Barthelemy,Cynthiastad,Cytogeneticist,Università,1,Guerriero,72,49.0,28.0,5,"Medaglione,Bomba",24,490,211,7099,1290.0,7.0,8,"Spada,Bomba,Pozione",1,609,148,4.9,137,12,Mar,43.1,PC,1.1,7,275,2,Casual,Referral,3,0
23875,Melissa,33.0,F,Mauritius,North Mia,Diagnostic radiographer,Superiore,1,Guerriero,88,98.0,48.0,1,Medaglione,212,372,149,13713,604.0,4.0,44,Medaglione,0,363,305,3.2,81,14,Mer,46.8,PC,1.1,9,87,9,Casual,Pubblicità,5,1
23876,Matthew,45.0,F,Comoros,Baxterport,"Engineer, maintenance",Superiore,4,Guerriero,3,42.0,28.0,17,"Spada,Pozione",305,171,385,4283,3648.0,6.0,67,"Scudo,Scudo",1,630,39,2.3,32,12,Lun,2.4,PC,1.1,0,171,3,Hardcore,Pubblicità,15,0
23877,Kristin,61.0,F,Saint Pierre and Miquelon,South Yvonne,Printmaker,Superiore,7,Mago,4,59.0,17.0,11,"Pozione,Bomba,Bomba",313,260,85,19820,2954.0,15.0,38,"Pozione,Spada",1,203,63,0.9,146,11,Gio,23.3,PC,1.2,0,157,1,Casual,Pubblicità,16,1
23878,Joshua,21.0,M,Swaziland,Greenside,"Scientist, research (physical sciences)",Post-Laurea,5,Ladro,79,96.0,45.0,2,"Medaglione,Medaglione,Bomba",327,126,166,8845,4151.0,14.0,21,"Bomba,Spada",1,757,297,4.8,33,9,Dom,58.0,PC,1.1,4,92,6,Spender,Pubblicità,8,1
23879,Drew,30.0,F,Barbados,East Stevenview,"Designer, multimedia",Superiore,5,Mago,34,57.0,43.0,17,"Spada,Scudo",247,372,491,10579,2241.0,5.0,65,"Medaglione,Pozione",0,672,322,4.0,66,11,Mar,48.6,Mobile,2.0,0,24,4,Hardcore,Organic,1,0
23880,Jennifer,45.0,M,Slovakia (Slovak Republic),North Paul,"Nurse, learning disability",Superiore,4,Mago,84,,18.0,19,"Pozione,Pozione",222,44,102,4800,3148.0,3.0,15,Pozione,0,46,209,3.3,116,6,Ven,46.7,Mobile,1.0,1,232,8,Hardcore,Organic,2,1
23881,Kathleen,,F,Mali,East Joseshire,Photographer,Scuola Media,8,Ladro,24,66.0,24.0,18,"Scudo,Medaglione,Medaglione",301,222,107,19917,2562.0,24.0,67,Pozione,0,936,300,3.7,141,11,Gio,63.1,Mobile,2.0,7,137,7,Casual,Organic,18,1
23882,Christina,53.0,M,Barbados,North Kennethshire,"Nurse, learning disability",Università,2,Guerriero,31,78.0,47.0,5,"Scudo,Scudo,Spada",55,172,57,14115,2395.0,12.0,69,Bomba,0,715,282,2.4,161,14,Mer,32.3,PC,2.0,0,140,4,Hardcore,Organic,17,1
23883,Susan,18.0,F,Tonga,West Shawn,Video editor,Università,6,Guerriero,52,71.0,29.0,2,Scudo,294,431,362,14712,,6.0,28,"Pozione,Bomba,Spada",0,609,81,3.7,161,11,Ven,39.1,PC,2.0,1,258,3,Casual,Referral,7,0
23884,Lisa,29.0,M,Vietnam,Deniseburgh,Trade union research officer,,3,Mago,28,80.0,39.0,4,"Pozione,Bomba",8,481,195,17916,3934.0,5.0,13,Medaglione,0,378,313,3.7,82,2,Lun,7.1,PC,1.1,0,13,9,Spender,Pubblicità,13,0
23885,John,36.0,M,Uganda,Johnmouth,Building services engineer,Università,6,Mago,80,43.0,28.0,19,Pozione,135,293,103,14145,1237.0,3.0,46,Scudo,0,458,302,1.1,165,2,Ven,52.3,PC,1.0,7,72,1,Casual,Pubblicità,1,0
23886,Kyle,28.0,M,Vietnam,North James,Community arts worker,Superiore,7,Mago,76,29.0,19.0,3,"Bomba,Bomba",365,430,330,15578,2423.0,6.0,14,"Bomba,Scudo",0,645,30,3.0,155,16,Dom,28.9,PC,2.0,6,204,6,Hardcore,Pubblicità,10,0
23887,Julie,18.0,M,Maldives,Nicolechester,Medical physicist,Post-Laurea,2,Mago,22,,11.0,17,Scudo,463,260,59,16196,,22.0,75,"Medaglione,Scudo,Pozione",0,348,106,3.3,112,21,Gio,58.6,Mobile,2.0,1,260,8,Casual,Organic,10,0
23888,Steven,64.0,M,Burundi,Cindyberg,"Scientist, marine",Superiore,6,Mago,98,50.0,25.0,17,"Pozione,Spada,Medaglione",128,128,29,8918,2668.0,4.0,94,"Pozione,Bomba",0,65,242,4.4,52,2,Mar,3.4,PC,1.1,8,193,1,Spender,Organic,10,0
23889,David,24.0,F,Seychelles,South Kylemouth,Professor Emeritus,Superiore,10,Guerriero,81,65.0,29.0,15,"Scudo,Bomba,Spada",199,288,38,6261,2876.0,1.0,68,Pozione,0,13,39,4.2,11,14,Mer,6.4,PC,1.1,1,98,8,Casual,Organic,15,0
23890,Laura,52.0,M,Libyan Arab Jamahiriya,Port James,Environmental health practitioner,Superiore,4,Mago,16,62.0,33.0,12,"Bomba,Pozione,Bomba",284,390,14,990,1649.0,1.0,41,"Scudo,Scudo",0,175,122,3.2,95,11,Dom,3.9,PC,1.1,1,22,7,Casual,Organic,11,1
23891,Travis,,F,Micronesia,New Timothyberg,Maintenance engineer,Post-Laurea,6,Mago,24,53.0,7.0,10,Pozione,484,212,483,17877,2057.0,6.0,44,Spada,0,329,349,0.6,76,11,Gio,62.3,PC,1.1,3,292,9,Hardcore,Organic,17,1
23892,Joel,69.0,M,Solomon Islands,Amyview,Horticultural consultant,Università,8,Guerriero,5,22.0,37.0,15,"Medaglione,Scudo,Bomba",292,15,90,10241,382.0,9.0,14,Bomba,1,207,95,2.2,63,8,Mar,48.6,PC,2.0,0,126,1,Hardcore,Pubblicità,13,0
23893,Cynthia,57.0,F,Macao,Johnsonton,Insurance underwriter,Superiore,2,Mago,99,49.0,16.0,9,"Scudo,Pozione,Spada",345,427,257,8906,946.0,11.0,49,"Scudo,Pozione",0,576,302,0.6,66,8,Dom,31.5,PC,1.1,1,125,9,Casual,Referral,5,1
23894,Chase,33.0,M,Mauritius,New Lindaburgh,"Scientist, forensic",Superiore,3,Ladro,68,50.0,12.0,20,"Pozione,Pozione,Scudo",113,247,170,5419,4620.0,41.0,87,"Medaglione,Bomba,Pozione",1,860,319,4.1,133,8,Lun,56.3,Mobile,1.1,7,156,3,Casual,Organic,19,1
23895,Chad,24.0,F,Djibouti,Royburgh,English as a foreign language teacher,Post-Laurea,8,Guerriero,38,91.0,11.0,20,Scudo,406,197,302,10859,2980.0,1.0,77,Pozione,1,7,90,4.1,31,8,Dom,29.6,Mobile,1.2,5,55,3,Hardcore,Organic,7,1
23896,Kevin,30.0,F,Greece,New Angiemouth,Health visitor,Scuola Media,4,Mago,96,26.0,28.0,5,"Medaglione,Pozione",245,337,403,18442,2087.0,36.0,31,"Bomba,Scudo,Spada",0,162,132,3.0,74,8,Ven,37.6,PC,1.0,3,239,4,Casual,Organic,12,1
23897,Barbara,37.0,M,Myanmar,Teresaview,Fisheries officer,Università,7,Mago,37,88.0,17.0,18,Bomba,76,189,402,17299,4741.0,8.0,98,Bomba,1,337,297,0.5,58,1,Gio,5.9,PC,1.0,2,165,1,Casual,Pubblicità,16,1
23898,Thomas,13.0,F,Paraguay,Brownton,Management consultant,Università,1,Guerriero,89,44.0,46.0,17,"Bomba,Pozione",61,341,401,19297,4983.0,6.0,89,"Pozione,Pozione",0,546,71,2.4,132,10,Gio,7.9,PC,1.2,7,255,6,Hardcore,Referral,11,0
23899,Cindy,63.0,M,United Arab Emirates,South Benjaminstad,Early years teacher,Scuola Media,7,Mago,18,76.0,19.0,7,"Bomba,Spada,Pozione",62,457,178,11403,802.0,38.0,52,"Scudo,Bomba,Scudo",0,924,362,3.8,138,3,Gio,31.1,Mobile,1.2,8,39,1,Casual,Referral,5,0
23900,Edward,37.0,M,Bahamas,Ellisshire,Theatre director,Superiore,1,Mago,18,59.0,32.0,2,Bomba,232,399,42,5887,847.0,4.0,0,"Medaglione,Spada",0,470,113,0.6,86,11,Sab,68.7,Mobile,2.0,1,255,6,Hardcore,Referral,2,0
23901,Gina,35.0,M,Uzbekistan,Georgetown,TEFL teacher,Scuola Media,6,Mago,53,63.0,47.0,17,"Scudo,Spada,Medaglione",280,437,289,15341,1390.0,6.0,67,Bomba,0,796,329,2.0,48,7,Mer,67.3,Mobile,1.2,3,80,9,Casual,Pubblicità,3,0
23902,Courtney,22.0,F,Korea,Lake Alexa,Probation officer,Scuola Media,7,Ladro,68,,31.0,10,"Bomba,Pozione",237,168,305,3464,362.0,6.0,54,"Medaglione,Medaglione",0,71,283,4.1,66,12,Mer,58.4,PC,2.0,4,202,1,Casual,Organic,3,0
23903,David,23.0,F,France,Toddland,"Engineer, drilling",Superiore,6,Mago,1,83.0,49.0,17,"Scudo,Bomba",139,144,388,15575,3588.0,4.0,1,"Scudo,Medaglione,Pozione",0,967,121,1.7,157,12,Gio,5.5,Mobile,2.0,2,149,3,Casual,Pubblicità,7,0
23904,Abigail,25.0,M,Saint Pierre and Miquelon,East Tylerberg,Warden/ranger,Superiore,3,Mago,41,,22.0,15,"Pozione,Pozione,Spada",274,117,322,10263,3581.0,8.0,62,"Bomba,Spada",0,46,110,3.5,10,18,Mar,37.8,Tablet,1.1,7,231,7,Casual,Organic,16,0
23905,Amy,49.0,M,Saint Vincent and the Grenadines,Alexanderhaven,Tourism officer,Scuola Media,7,Guerriero,59,37.0,,20,"Bomba,Bomba,Medaglione",161,178,36,10318,2864.0,7.0,53,"Spada,Pozione,Medaglione",1,719,200,3.6,99,0,Ven,51.5,PC,1.0,0,181,1,Hardcore,Pubblicità,16,0
23906,Kevin,48.0,F,Saint Pierre and Miquelon,South Sharon,"Loss adjuster, chartered",Superiore,8,Guerriero,92,51.0,24.0,12,"Bomba,Scudo",456,41,16,18879,3277.0,5.0,10,"Scudo,Bomba",0,860,209,4.3,123,16,Mar,49.0,PC,1.2,2,223,0,Hardcore,Organic,17,1
23907,Andrew,47.0,F,Yemen,Angelashire,Water engineer,Università,9,Mago,66,48.0,47.0,3,Bomba,218,491,232,15078,2975.0,18.0,80,"Scudo,Bomba",0,828,98,3.2,102,10,Mar,25.7,PC,2.0,9,205,4,Casual,Pubblicità,14,1
23908,Lisa,38.0,F,Bahamas,Joditown,Phytotherapist,Superiore,1,Guerriero,18,59.0,46.0,7,"Medaglione,Spada",171,54,23,5209,4832.0,19.0,35,"Pozione,Scudo",0,367,100,4.4,73,14,Ven,62.1,PC,1.2,2,253,4,Hardcore,Pubblicità,18,1
23909,Stephen,28.0,F,United States Virgin Islands,Port Antonio,Science writer,Università,2,Ladro,59,22.0,14.0,14,Medaglione,123,387,59,14570,2867.0,8.0,72,"Spada,Medaglione",1,590,280,3.9,141,13,Lun,34.4,Mobile,1.2,2,237,7,Hardcore,Pubblicità,17,0
23910,Rachel,45.0,F,Saint Vincent and the Grenadines,Olsonshire,Food technologist,Università,5,Ladro,71,60.0,6.0,9,"Bomba,Scudo",322,18,203,16407,3311.0,56.0,28,"Medaglione,Pozione,Medaglione",0,316,197,3.3,117,9,Ven,49.7,PC,1.2,6,196,6,Casual,Organic,5,0
23911,Joseph,24.0,M,Armenia,New John,Herbalist,Scuola Media,8,Mago,78,83.0,30.0,11,Spada,187,165,282,11816,268.0,15.0,88,Scudo,1,976,231,0.7,40,4,Mer,50.6,PC,2.0,7,100,8,Hardcore,Referral,1,0
23912,Kayla,50.0,F,Christmas Island,Brandihaven,Risk manager,Superiore,9,Mago,10,64.0,50.0,18,"Spada,Spada",485,46,73,4180,3639.0,21.0,20,"Spada,Bomba,Bomba",1,861,170,1.7,12,14,Dom,5.1,PC,1.2,0,115,4,Casual,Organic,17,0
23913,Wesley,43.0,M,Tunisia,Allenchester,Manufacturing systems engineer,Superiore,3,Mago,24,21.0,9.0,1,"Medaglione,Pozione",473,355,264,5142,,2.0,72,"Bomba,Medaglione",1,644,84,3.0,46,18,Mer,55.2,Mobile,2.0,3,233,9,Spender,Referral,2,0
23914,Lee,39.0,F,Bermuda,North Trevorstad,Manufacturing systems engineer,Università,1,Mago,1,77.0,26.0,13,"Scudo,Scudo",27,73,124,5768,2402.0,7.0,94,"Medaglione,Bomba",1,601,114,3.0,179,7,Lun,44.9,PC,1.0,8,161,7,Spender,Pubblicità,5,1
23915,April,61.0,M,Qatar,New Donnahaven,Field trials officer,Università,2,Ladro,3,38.0,15.0,7,"Bomba,Pozione,Scudo",188,144,307,5076,2134.0,2.0,99,Bomba,0,478,233,0.5,97,12,Gio,14.8,Mobile,1.0,3,33,6,Hardcore,Pubblicità,6,1
23916,Teresa,38.0,M,Argentina,West Elizabeth,Higher education careers adviser,Scuola Media,6,Guerriero,13,,48.0,7,"Bomba,Pozione",105,111,367,14740,2513.0,65.0,79,"Spada,Spada",0,725,205,3.7,42,15,Dom,28.9,PC,2.0,9,198,6,Casual,Pubblicità,19,0
23917,Elizabeth,30.0,M,Netherlands Antilles,Lauraview,Museum/gallery conservator,Scuola Media,5,Mago,40,69.0,35.0,10,"Spada,Spada",245,26,37,8300,2617.0,36.0,80,"Bomba,Medaglione",0,184,130,3.6,117,0,Ven,22.3,Mobile,1.1,1,264,5,Casual,Referral,12,0
23918,Adam,15.0,M,Uzbekistan,Leside,Recycling officer,Superiore,2,Mago,51,43.0,17.0,2,"Medaglione,Medaglione,Bomba",461,250,337,15633,3206.0,1.0,96,"Pozione,Pozione",1,21,83,2.8,135,14,Gio,8.1,PC,1.1,8,126,8,Casual,Pubblicità,7,1
23919,Ashley,26.0,F,Antigua and Barbuda,West Margaretburgh,"Social research officer, government",Università,6,Guerriero,45,79.0,49.0,17,"Spada,Medaglione",167,300,446,18607,3974.0,6.0,17,"Pozione,Spada",0,146,333,4.9,105,8,Gio,69.3,Mobile,1.1,8,161,9,Hardcore,Organic,1,1
23920,Jessica,47.0,M,Saint Kitts and Nevis,Valeriemouth,"Engineer, production",Superiore,1,Guerriero,59,65.0,12.0,7,"Spada,Spada,Spada",4,351,242,1304,2770.0,4.0,35,"Bomba,Bomba,Bomba",0,608,199,3.9,132,11,Mer,34.6,Mobile,1.2,0,240,5,Casual,Pubblicità,17,1
23921,Jeanette,48.0,M,Spain,Moranstad,Prison officer,Superiore,8,Mago,12,63.0,43.0,19,Spada,473,485,246,12602,23.0,2.0,3,"Spada,Medaglione,Pozione",0,167,219,0.6,106,4,Dom,51.3,PC,2.0,3,198,0,Hardcore,Pubblicità,13,0
23922,Angela,55.0,F,Rwanda,Port Jasonberg,"Research officer, trade union",Università,7,Ladro,2,30.0,18.0,20,Scudo,253,51,340,10502,2847.0,14.0,57,"Pozione,Medaglione",0,846,325,2.7,159,10,Dom,34.7,PC,1.2,1,216,9,Casual,Organic,15,0
23923,Joseph,14.0,F,Western Sahara,East Teresaville,Financial manager,Università,8,Ladro,67,27.0,12.0,19,"Pozione,Pozione,Medaglione",345,317,279,7271,3807.0,2.0,50,Scudo,0,657,223,1.9,158,13,Dom,31.3,Mobile,1.0,3,45,7,Hardcore,Organic,2,1
23924,Yolanda,41.0,M,Guernsey,East Kara,Chartered accountant,Scuola Media,10,Ladro,63,90.0,23.0,5,"Pozione,Medaglione,Spada",439,322,37,4343,1239.0,2.0,6,"Spada,Medaglione,Pozione",1,567,49,2.4,16,11,Ven,11.0,Tablet,2.0,5,208,5,Hardcore,Referral,9,1
23925,Elizabeth,62.0,M,Ethiopia,East Justin,"Pharmacist, community",Scuola Media,7,Ladro,15,51.0,18.0,1,"Spada,Bomba,Medaglione",413,90,489,14392,4422.0,0.0,12,"Scudo,Pozione",0,58,37,5.0,68,19,Mer,40.5,PC,1.1,3,82,6,Casual,Pubblicità,11,0
23926,Kyle,48.0,M,Georgia,East Stephanie,Clinical research associate,Università,1,Guerriero,83,70.0,48.0,3,"Scudo,Pozione",354,431,352,19693,1839.0,7.0,39,"Medaglione,Medaglione",0,132,199,2.1,132,16,Mar,63.4,Mobile,1.0,5,135,5,Spender,Organic,19,1
23927,Jennifer,25.0,F,Jordan,Dianaland,Counselling psychologist,Superiore,3,Guerriero,44,49.0,35.0,8,"Medaglione,Scudo",341,311,298,3533,4012.0,3.0,99,"Scudo,Medaglione,Bomba",1,496,218,1.3,128,0,Dom,16.4,PC,1.0,9,298,0,Casual,Pubblicità,18,1
23928,Ashley,13.0,M,France,South Catherineburgh,"Sales professional, IT",Superiore,6,Ladro,53,65.0,23.0,3,"Scudo,Medaglione",461,480,439,9939,4441.0,2.0,53,"Spada,Medaglione,Scudo",0,504,49,4.6,156,11,Ven,34.3,PC,1.0,3,218,9,Casual,Pubblicità,13,1
23929,Joshua,47.0,,French Guiana,Port Barbaraborough,Maintenance engineer,Scuola Media,5,Guerriero,91,43.0,21.0,8,Pozione,2,491,63,2332,4189.0,5.0,62,Pozione,0,308,245,1.6,98,9,Sab,19.6,PC,2.0,9,204,1,Hardcore,Pubblicità,11,0
23930,Kenneth,42.0,F,Bangladesh,Lake Allisonview,Surgeon,Superiore,1,Guerriero,11,56.0,42.0,11,Scudo,355,322,251,4749,3001.0,1.0,91,"Scudo,Spada,Spada",0,156,184,2.9,49,21,Gio,47.3,Mobile,1.0,5,182,3,Hardcore,Referral,14,0
23931,Scott,,M,Netherlands,North Meganside,Database administrator,Superiore,10,Ladro,84,98.0,5.0,2,"Pozione,Bomba,Spada",100,337,500,10909,3767.0,15.0,89,"Bomba,Medaglione",0,220,96,1.9,131,15,Mer,50.2,PC,1.2,7,294,0,Spender,Pubblicità,6,0
23932,Donna,38.0,M,Hungary,New Erikstad,"Designer, interior/spatial",Superiore,5,Guerriero,59,,17.0,11,"Pozione,Bomba",440,385,435,18828,4778.0,1.0,51,"Scudo,Medaglione,Spada",0,138,359,4.5,147,1,Mar,64.6,Mobile,1.1,6,83,9,Hardcore,Pubblicità,8,1
23933,Seth,26.0,M,Cocos (Keeling) Islands,Wellshaven,"Surveyor, insurance",Scuola Media,2,Mago,84,94.0,22.0,4,"Pozione,Pozione",316,99,88,8686,2311.0,3.0,7,"Medaglione,Scudo,Scudo",0,793,222,2.3,122,10,Lun,65.2,Tablet,1.2,4,138,5,Hardcore,Organic,4,0
23934,Jennifer,42.0,M,Uganda,East James,Software engineer,Scuola Media,5,Ladro,1,46.0,24.0,6,"Pozione,Spada",314,284,265,10265,1918.0,,89,Pozione,1,407,313,4.3,171,16,Lun,13.5,PC,2.0,3,130,3,Hardcore,Pubblicità,19,0
23935,Lisa,58.0,M,Cayman Islands,Heatherstad,Event organiser,Scuola Media,9,Mago,52,70.0,12.0,8,"Medaglione,Pozione,Bomba",398,67,233,17894,2576.0,11.0,80,"Spada,Pozione",0,769,351,3.1,164,9,Mar,40.4,Tablet,1.0,7,261,3,Casual,Pubblicità,7,0
23936,Miranda,36.0,F,Benin,Tomburgh,Senior tax professional/tax inspector,Post-Laurea,7,Mago,41,,30.0,18,"Spada,Scudo",205,112,58,14719,1868.0,5.0,14,"Pozione,Spada",0,783,233,2.7,49,10,Gio,9.8,PC,1.2,3,235,5,Hardcore,Pubblicità,11,0
23937,Brian,38.0,F,Slovenia,South Taraland,Midwife,Università,2,Guerriero,48,29.0,34.0,9,"Scudo,Spada,Scudo",320,423,375,5963,4117.0,4.0,78,"Scudo,Spada,Medaglione",0,68,206,2.7,74,10,Gio,5.4,PC,1.1,9,66,5,Casual,Pubblicità,1,0
23938,Joshua,65.0,F,Bolivia,Port Melanie,Social worker,Scuola Media,5,Guerriero,4,42.0,18.0,20,"Pozione,Medaglione,Medaglione",325,294,119,7587,4113.0,16.0,58,Medaglione,0,187,129,4.5,27,20,Mer,1.8,PC,1.1,6,282,8,Casual,Referral,2,0
23939,Eric,,F,Puerto Rico,New Gregoryfurt,"Surveyor, mining",Università,2,Mago,31,34.0,7.0,3,Scudo,210,415,6,14821,,30.0,14,"Spada,Scudo",1,130,350,3.3,151,8,Lun,26.4,PC,1.2,0,79,0,Hardcore,Organic,11,0
23940,Laura,53.0,M,Botswana,West Marktown,"Psychologist, occupational",Post-Laurea,4,Mago,38,73.0,13.0,7,Scudo,89,292,185,13127,3525.0,33.0,12,"Scudo,Scudo,Bomba",1,438,288,1.0,52,18,Lun,11.7,PC,1.2,1,171,2,Hardcore,Organic,9,0
23941,Carl,35.0,M,Mongolia,Deanton,"Scientist, water quality",Superiore,2,Mago,42,75.0,45.0,7,"Scudo,Scudo,Pozione",491,429,181,3991,4178.0,24.0,44,"Spada,Medaglione",0,680,309,1.1,131,10,Ven,69.3,PC,1.2,2,117,9,Casual,Referral,2,0
